date,raceCourse,raceNo,going,raceName,road,money,class,dist,plc,horseNo,horseName,awt,dhw,draw,lbw,runPos,finishTime,odds,Chinese Name,Code,English Name,Former Name,Sire,Dam,Import Type,Country Of Origin,Age,Foaling Date,Jockey,J_Win,J_2nd,J_3rd,J_4th,J_5th,Total Rides,J_Stakes Won,Trainer,T_Win,T_2nd,T_3rd,T_4th,T_5th,Total Runs,T_Stakes Won,DamRank,SireRank,JockeyRank,TrainerRank
2018-09-22 00:00:00,ST,9,GOOD TO FIRM,SEATTLE HANDICAP,TURF - "A" Course,1380000,Class 3,1400M,4,12.0,GREAT TREASURE,117,1016,5,1,14 11 10 4,1:22.30,20,佳運來 ,T380,GREAT TREASURE,Haparanda,Husson,Russian Belle,PP,AUS,6.0,2011-11-13 00:00:00,A Sanna,5.0,5.0,7.0,10.0,7.0,344.0,26315150.0,Y S Tsui,8.0,9.0,8.0,8.0,8.0,523.0,44427620.0,nan,nan,30.0,40.0
2018-09-22 00:00:00,ST,9,GOOD TO FIRM,SEATTLE HANDICAP,TURF - "A" Course,1380000,Class 3,1400M,5,2.0,SMART LEADER,133,1149,10,1-1/4,2 3 4 5,1:22.33,32,醒目勇駒 ,B456,SMART LEADER,Scarecrow,Delago Deluxe,Aemilee,PP,AUS,3.0,2014-10-28 00:00:00,M Chadwick,5.0,8.0,5.0,9.0,9.0,386.0,28801650.0,A S Cruz,9.0,9.0,9.0,13.0,9.0,583.0,139304960.0,nan,nan,30.0,43.0
2018-09-22 00:00:00,ST,9,GOOD TO FIRM,SEATTLE HANDICAP,TURF - "A" Course,1380000,Class 3,1400M,6,4.0,COMFORT LIFE,129,1135,11,1-3/4,3 2 2 6,1:22.41,5.6,自在人生 ,B169,COMFORT LIFE,Lethal Bond,Smart Missile,Goldfinger,PP,AUS,4.0,2013-10-20 00:00:00,N Callan,6.0,8.0,9.0,8.0,11.0,423.0,36670300.0,F C Lor,15.0,11.0,11.0,9.0,8.0,432.0,62296860.0,nan,6.0,35.0,48.0
2018-09-22 00:00:00,ST,9,GOOD TO FIRM,SEATTLE HANDICAP,TURF - "A" Course,1380000,Class 3,1400M,7,5.0,ROUNDABOUT,128,1126,6,2-1/4,12 8 6 7,1:22.51,23,飛星凱旋 ,T352,ROUNDABOUT,Roundabout,I Am Invincible,Fidele,PP,AUS,7.0,2011-09-11 00:00:00,K C Leung,7.0,7.0,8.0,7.0,9.0,553.0,60011150.0,A T Millard,12.0,8.0,10.0,10.0,8.0,291.0,47944320.0,nan,11.0,39.0,46.0
2018-09-22 00:00:00,ST,9,GOOD TO FIRM,SEATTLE HANDICAP,TURF - "A" Course,1380000,Class 3,1400M,8,14.0,LADY FIRST,115,1038,9,2-1/2,10 14 14 8,1:22.54,18,愛馬劍 ,B013,LADY FIRST,Sidestep,Zacinto,Avoid,PP,NZ,4.0,2013-10-24 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,M J Freedman,5.0,9.0,7.0,5.0,10.0,261.0,18641800.0,nan,nan,nan,30.0
2018-09-22 00:00:00,ST,9,GOOD TO FIRM,SEATTLE HANDICAP,TURF - "A" Course,1380000,Class 3,1400M,9,11.0,GREEN CARD,118,1179,1,2-3/4,5 4 3 9,1:22.57,7,綠勇士 ,V126,GREEN CARD,Green Card,All American,Cristallo,PP,AUS,6.0,2012-08-30 00:00:00,D Whyte,7.0,9.0,9.0,9.0,10.0,400.0,38252500.0,J Moore,7.0,8.0,7.0,9.0,9.0,498.0,96764400.0,nan,nan,39.0,36.0
2018-09-22 00:00:00,ST,9,GOOD TO FIRM,SEATTLE HANDICAP,TURF - "A" Course,1380000,Class 3,1400M,10,8.0,HOME RUN,118,1160,3,3-1/4,9 12 12 10,1:22.63,9.1,財寶家駒 ,V101,HOME RUN,----,Hinchinbrook,Truly Kissed,PPG,AUS,5.0,2012-09-25 00:00:00,H N Wong,7.0,6.0,5.0,6.0,7.0,367.0,26146425.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,39.0,nan
2018-09-22 00:00:00,ST,9,GOOD TO FIRM,SEATTLE HANDICAP,TURF - "A" Course,1380000,Class 3,1400M,11,7.0,PENANG HALL,121,1231,14,4,13 13 13 11,1:22.75,74,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,M F Poon,8.0,8.0,11.0,9.0,10.0,454.0,43238600.0,D J Hall,5.0,10.0,8.0,8.0,7.0,386.0,29685140.0,nan,nan,42.0,30.0
2018-09-22 00:00:00,ST,9,GOOD TO FIRM,SEATTLE HANDICAP,TURF - "A" Course,1380000,Class 3,1400M,12,1.0,SEBFIRE,133,1016,13,4-1/2,11 10 9 12,1:22.87,6.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,C Fownes,7.0,8.0,8.0,9.0,9.0,522.0,47634720.0,nan,nan,54.0,36.0
2018-09-22 00:00:00,ST,9,GOOD TO FIRM,SEATTLE HANDICAP,TURF - "A" Course,1380000,Class 3,1400M,13,3.0,IRISH VEGA,122,1056,8,6,6 6 7 13,1:23.10,42,福嘉旺旺 ,B302,IRISH VEGA,Irish Vega,Lope de Vega,Count Your Fingers,PP,AUS,3.0,2014-09-28 00:00:00,C Wong,9.0,8.0,9.0,9.0,6.0,145.0,14269950.0,C H Yip,7.0,7.0,8.0,8.0,8.0,535.0,41333450.0,nan,5.0,45.0,36.0
2018-09-22 00:00:00,ST,9,GOOD TO FIRM,SEATTLE HANDICAP,TURF - "A" Course,1380000,Class 3,1400M,14,9.0,DARK KNIGHT,117,1124,12,14,7 9 11 14,1:24.37,269,黑馬王子 ,B209,DARK KNIGHT,El Cap,Speightstown,Divine Presence,PP,USA,4.0,2014-01-18 00:00:00,T H So,2.0,6.0,10.0,6.0,10.0,52.0,2163650.0,L Ho,7.0,8.0,8.0,7.0,9.0,467.0,38093795.0,nan,nan,26.0,36.0
2018-09-22 00:00:00,ST,10,GOOD TO FIRM,WASHINGTON D.C. HANDICAP,TURF - "A" Course,1950000,Class 2,1400M,1,10.0,REGENCY BO BO,114,1127,1,-,4 1 1 1,1:21.19,11,帝豪寶寶 ,A050,REGENCY BO BO,----,Denman,Tsukioka,PPG,NZ,5.0,2013-08-14 00:00:00,H T Mo,8.0,11.0,5.0,8.0,6.0,302.0,27939150.0,C S Shum,10.0,8.0,9.0,7.0,7.0,488.0,63076620.0,nan,6.0,42.0,45.0
2018-09-22 00:00:00,ST,10,GOOD TO FIRM,WASHINGTON D.C. HANDICAP,TURF - "A" Course,1950000,Class 2,1400M,2,4.0,MORETHANLUCKY,125,1183,6,1/2,9 5 4 2,1:21.30,3.7,紅衣優駿 ,A039,MORETHANLUCKY,Morethanlucky,Per Incanto,Viking Angel,PP,NZ,4.0,2013-12-10 00:00:00,K Teetan,9.0,9.0,12.0,10.0,10.0,588.0,70099585.0,F C Lor,15.0,11.0,11.0,9.0,8.0,432.0,62296860.0,nan,7.0,45.0,48.0
2018-09-22 00:00:00,ST,10,GOOD TO FIRM,WASHINGTON D.C. HANDICAP,TURF - "A" Course,1950000,Class 2,1400M,3,5.0,FAST MOST FURIOUS,117,1127,5,1-1/4,2 7 6 3,1:21.41,8.1,百步穿雲 ,A165,FAST MOST FURIOUS,Seville Star,Lope de Vega,Al Basar,PP,IRE,5.0,2013-01-03 00:00:00,M F Poon,8.0,8.0,11.0,9.0,10.0,454.0,43238600.0,D J Hall,5.0,10.0,8.0,8.0,7.0,386.0,29685140.0,nan,5.0,42.0,30.0
2018-09-22 00:00:00,ST,10,GOOD TO FIRM,WASHINGTON D.C. HANDICAP,TURF - "A" Course,1950000,Class 2,1400M,4,1.0,JOYFUL TRINITY,133,1141,14,2-1/2,14 14 9 4,1:21.58,7.3,壯思飛 ,V110,JOYFUL TRINITY,Baghadur,Zanzibari,Bargouzine,PP,IRE,6.0,2012-04-03 00:00:00,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,C Fownes,7.0,8.0,8.0,9.0,9.0,522.0,47634720.0,nan,nan,54.0,36.0
2018-09-22 00:00:00,ST,10,GOOD TO FIRM,WASHINGTON D.C. HANDICAP,TURF - "A" Course,1950000,Class 2,1400M,5,14.0,MR SO AND SO,115,1027,10,3-1/2,12 9 10 5,1:21.75,11,邊個邊個 ,B412,MR SO AND SO,Mr So And So,So You Think,Danesty,PP,AUS,3.0,2014-10-21 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,J Size,17.0,13.0,10.0,11.0,7.0,508.0,176441240.0,nan,4.0,nan,49.0
2018-09-22 00:00:00,ST,10,GOOD TO FIRM,WASHINGTON D.C. HANDICAP,TURF - "A" Course,1950000,Class 2,1400M,6,12.0,VOLPINO,118,1092,4,3-1/2,11 8 7 6,1:21.76,89,和平路 ,B161,VOLPINO,Volpino,Foxwedge,Bright Heart,PP,AUS,5.0,2013-08-14 00:00:00,M Chadwick,5.0,8.0,5.0,9.0,9.0,386.0,28801650.0,T P Yung,9.0,7.0,5.0,7.0,6.0,351.0,31432560.0,nan,nan,30.0,43.0
2018-09-22 00:00:00,ST,10,GOOD TO FIRM,WASHINGTON D.C. HANDICAP,TURF - "A" Course,1950000,Class 2,1400M,7 DH,2.0,CITRON SPIRIT,120,1040,8,4,10 13 14 7,1:21.82,4.8,龍船鼓響 ,T286,CITRON SPIRIT,Citron Spirit,Invincible Spirit,Citron Presse,PP,IRE,5.0,2012-12-04 00:00:00,C Wong,9.0,8.0,9.0,9.0,6.0,145.0,14269950.0,P F Yiu,8.0,7.0,11.0,9.0,7.0,414.0,42458950.0,nan,nan,45.0,40.0
2018-09-22 00:00:00,ST,10,GOOD TO FIRM,WASHINGTON D.C. HANDICAP,TURF - "A" Course,1950000,Class 2,1400M,7 DH,7.0,PIKACHU,122,1121,11,4,13 12 11 7,1:21.82,76,比卡超 ,S298,PIKACHU,Pikachu,Keeper,Mumtaz,PP,NZ,7.0,2010-10-23 00:00:00,A Sanna,5.0,5.0,7.0,10.0,7.0,344.0,26315150.0,D E Ferraris,6.0,8.0,8.0,10.0,9.0,488.0,33464060.0,nan,11.0,30.0,33.0
2018-09-22 00:00:00,ST,10,GOOD TO FIRM,WASHINGTON D.C. HANDICAP,TURF - "A" Course,1950000,Class 2,1400M,9,3.0,SUPER TURBO,128,1055,2,4,7 6 8 9,1:21.85,31,順勢寶 ,V310,SUPER TURBO,Snowy Scene,Royal Applause,Bright Snow,PP,IRE,5.0,2013-03-23 00:00:00,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,D J Hall,5.0,10.0,8.0,8.0,7.0,386.0,29685140.0,nan,10.0,30.0,30.0
2018-09-22 00:00:00,ST,10,GOOD TO FIRM,WASHINGTON D.C. HANDICAP,TURF - "A" Course,1950000,Class 2,1400M,10,9.0,ALMABABY,116,1143,12,4-1/4,3 4 5 10,1:21.88,118,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,H N Wong,7.0,6.0,5.0,6.0,7.0,367.0,26146425.0,Y S Tsui,8.0,9.0,8.0,8.0,8.0,523.0,44427620.0,nan,nan,39.0,40.0
2018-09-22 00:00:00,ST,10,GOOD TO FIRM,WASHINGTON D.C. HANDICAP,TURF - "A" Course,1950000,Class 2,1400M,11,13.0,CIRCUIT HASSLER,116,1185,13,4-1/2,5 2 2 11,1:21.92,10,綫路勇駒 ,A041,CIRCUIT HASSLER,The Hassler,Shocking,Zaquabeel,PP,NZ,5.0,2012-11-28 00:00:00,K C Leung,7.0,7.0,8.0,7.0,9.0,553.0,60011150.0,A S Cruz,9.0,9.0,9.0,13.0,9.0,583.0,139304960.0,nan,nan,39.0,43.0
2018-09-22 00:00:00,ST,10,GOOD TO FIRM,WASHINGTON D.C. HANDICAP,TURF - "A" Course,1950000,Class 2,1400M,12,6.0,PEOPLE'S KNIGHT,122,1158,7,10-3/4,6 10 12 12,1:22.91,20,人民武士 ,T305,PEOPLE'S KNIGHT,----,Exceed And Excel,Allegra,PPG,AUS,5.0,2012-10-22 00:00:00,U Rispoli,7.0,7.0,7.0,9.0,8.0,465.0,39452275.0,J Moore,7.0,8.0,7.0,9.0,9.0,498.0,96764400.0,nan,6.0,39.0,36.0
2018-09-22 00:00:00,ST,10,GOOD TO FIRM,WASHINGTON D.C. HANDICAP,TURF - "A" Course,1950000,Class 2,1400M,13,11.0,CALIFORNIA JOY,115,1196,9,11-1/2,8 11 13 13,1:23.05,19,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,K C Ng,1.0,2.0,3.0,4.0,4.0,275.0,4990400.0,A S Cruz,9.0,9.0,9.0,13.0,9.0,583.0,139304960.0,nan,nan,25.0,43.0
2018-09-22 00:00:00,ST,10,GOOD TO FIRM,WASHINGTON D.C. HANDICAP,TURF - "A" Course,1950000,Class 2,1400M,14,8.0,MAGIC LEGEND,120,1011,3,13-3/4,1 3 3 14,1:23.40,25,駿皇綵 ,A170,MAGIC LEGEND,Hostwin Legend,Red Element,Trail Of Secrets,PP,AUS,5.0,2013-06-09 00:00:00,S Clipperton,5.0,8.0,8.0,6.0,6.0,341.0,35485300.0,J Moore,7.0,8.0,7.0,9.0,9.0,498.0,96764400.0,nan,nan,30.0,36.0
2018-09-12 00:00:00,HV,1,GOOD,CHEUNG HONG HANDICAP,TURF - "C" Course,690000,Class 5,1800M,1,8.0,HOLY UNICORN,118,1015,8,-,1 1 1 1 1,1:50.64,3.4,幸運神駒 ,V179,HOLY UNICORN,----,Holy Roman Emperor,Open Book,PPG,IRE,5.0,2013-04-23 00:00:00,M Chadwick,5.0,8.0,5.0,9.0,9.0,386.0,28801650.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,30.0,nan
2018-09-12 00:00:00,HV,1,GOOD,CHEUNG HONG HANDICAP,TURF - "C" Course,690000,Class 5,1800M,2,4.0,THE JOY OF GIVING,125,977,4,4-1/4,4 3 3 4 2,1:51.31,12,為善聚樂 ,A249,THE JOY OF GIVING,Youarewonder,Thewayyouare,Vera Mont,PP,IRE,3.0,2014-10-04 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,C W Chang,4.0,4.0,9.0,6.0,7.0,356.0,16814650.0,nan,8.0,nan,28.0
2018-09-12 00:00:00,HV,1,GOOD,CHEUNG HONG HANDICAP,TURF - "C" Course,690000,Class 5,1800M,3,3.0,WONDERFUL CHASER,130,1160,3,4-1/4,3 4 4 3 3,1:51.32,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,K W Lui,12.0,9.0,10.0,7.0,7.0,382.0,46833915.0,nan,nan,30.0,46.0
2018-09-12 00:00:00,HV,1,GOOD,CHEUNG HONG HANDICAP,TURF - "C" Course,690000,Class 5,1800M,4,1.0,PROUD SKY,133,1063,5,5,6 5 5 5 4,1:51.45,13,火天大有 ,V406,PROUD SKY,Clear Cut,Acclamation,Claiomh Solais,PP,GB,5.0,2013-01-03 00:00:00,K Teetan,9.0,9.0,12.0,10.0,10.0,588.0,70099585.0,L Ho,7.0,8.0,8.0,7.0,9.0,467.0,38093795.0,nan,1.0,45.0,36.0
2018-09-12 00:00:00,HV,1,GOOD,CHEUNG HONG HANDICAP,TURF - "C" Course,690000,Class 5,1800M,5,6.0,WEALTHY FORTUNE,120,1015,2,5-1/2,7 7 7 7 5,1:51.52,11,富貴榮華 ,P324,WEALTHY FORTUNE,Requisition,Invincible Spirit,Saoire,PP,IRE,9.0,2009-02-17 00:00:00,nan,nan,nan,nan,nan,nan,nan,nan,K L Man,5.0,6.0,7.0,7.0,11.0,439.0,27281275.0,nan,nan,nan,30.0
2018-09-12 00:00:00,HV,1,GOOD,CHEUNG HONG HANDICAP,TURF - "C" Course,690000,Class 5,1800M,6,2.0,SWEET BEAN,133,1025,6,7-1/4,8 8 8 8 6,1:51.79,6.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,C Fownes,7.0,8.0,8.0,9.0,9.0,522.0,47634720.0,nan,nan,54.0,36.0
2018-09-12 00:00:00,HV,1,GOOD,CHEUNG HONG HANDICAP,TURF - "C" Course,690000,Class 5,1800M,7,5.0,EASTERN PROWESS,117,1079,1,9-3/4,5 6 6 6 7,1:52.21,3.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,H T Mo,8.0,11.0,5.0,8.0,6.0,302.0,27939150.0,C S Shum,10.0,8.0,9.0,7.0,7.0,488.0,63076620.0,nan,nan,42.0,45.0
2018-09-12 00:00:00,HV,1,GOOD,CHEUNG HONG HANDICAP,TURF - "C" Course,690000,Class 5,1800M,8,7.0,GENTLEMEN,118,1181,7,9-3/4,2 2 2 2 8,1:52.21,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,K C Leung,7.0,7.0,8.0,7.0,9.0,553.0,60011150.0,P F Yiu,8.0,7.0,11.0,9.0,7.0,414.0,42458950.0,nan,nan,39.0,40.0
2018-09-12 00:00:00,HV,2,GOOD,HING MAN HANDICAP,TURF - "C" Course,920000,Class 4,1200M,1,4.0,MICKEY RICH,128,1093,9,-,6 5 1,1:11.35,10,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,N Callan,6.0,8.0,9.0,8.0,11.0,423.0,36670300.0,P F Yiu,8.0,7.0,11.0,9.0,7.0,414.0,42458950.0,nan,nan,35.0,40.0
2018-09-12 00:00:00,HV,2,GOOD,HING MAN HANDICAP,TURF - "C" Course,920000,Class 4,1200M,2,11.0,TRAVEL SUCCESSOR,116,1125,12,SH,4 2 2,1:11.36,9.5,旅遊智者 ,V121,TRAVEL SUCCESSOR,Argentero,Zoffany,Frabjous,PP,GB,5.0,2013-02-15 00:00:00,K C Leung,7.0,7.0,8.0,7.0,9.0,553.0,60011150.0,W Y So,6.0,10.0,7.0,7.0,9.0,468.0,37629690.0,6.0,6.0,39.0,33.0
2018-09-12 00:00:00,HV,2,GOOD,HING MAN HANDICAP,TURF - "C" Course,920000,Class 4,1200M,3,9.0,FOX CHEUNGER,119,1071,2,1/2,8 7 3,1:11.45,47,獵狐章者 ,B187,FOX CHEUNGER,Funky Pirate,Hussonet,Belle d'Orleans,PPG,AUS,4.0,2014-05-11 00:00:00,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,K W Lui,12.0,9.0,10.0,7.0,7.0,382.0,46833915.0,8.0,8.0,30.0,46.0
2018-09-12 00:00:00,HV,2,GOOD,HING MAN HANDICAP,TURF - "C" Course,920000,Class 4,1200M,4,2.0,LONDON CITY,132,1130,3,1-3/4,3 4 4,1:11.63,8.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,D Whyte,7.0,9.0,9.0,9.0,10.0,400.0,38252500.0,D E Ferraris,6.0,8.0,8.0,10.0,9.0,488.0,33464060.0,nan,nan,39.0,33.0
2018-09-12 00:00:00,HV,2,GOOD,HING MAN HANDICAP,TURF - "C" Course,920000,Class 4,1200M,5,7.0,FIRE AND GOLD,119,1071,6,2,9 9 5,1:11.69,26,神火金剛 ,B004,FIRE AND GOLD,Red Rage,Charge Forward,La Viva La Rock,PPG,AUS,4.0,2013-12-09 00:00:00,H N Wong,7.0,6.0,5.0,6.0,7.0,367.0,26146425.0,C H Yip,7.0,7.0,8.0,8.0,8.0,535.0,41333450.0,7.0,7.0,39.0,36.0
2018-09-12 00:00:00,HV,2,GOOD,HING MAN HANDICAP,TURF - "C" Course,920000,Class 4,1200M,6,8.0,SPLIT OF A SECOND,122,1085,11,2-3/4,11 10 6,1:11.77,3.4,銀亮之星 ,B027,SPLIT OF A SECOND,----,Helmet,Umoya,PPG,AUS,5.0,2013-02-10 00:00:00,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,L Ho,7.0,8.0,8.0,7.0,9.0,467.0,38093795.0,3.0,3.0,54.0,36.0
2018-09-12 00:00:00,HV,2,GOOD,HING MAN HANDICAP,TURF - "C" Course,920000,Class 4,1200M,7,3.0,PAKISTAN BABY,129,1025,4,3-1/4,10 11 7,1:11.85,8.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,A Sanna,5.0,5.0,7.0,10.0,7.0,344.0,26315150.0,A S Cruz,9.0,9.0,9.0,13.0,9.0,583.0,139304960.0,nan,nan,30.0,43.0
2018-09-12 00:00:00,HV,2,GOOD,HING MAN HANDICAP,TURF - "C" Course,920000,Class 4,1200M,8,12.0,SUPER EURO STAR,112,1066,10,3-1/4,2 3 8,1:11.87,28,歐洲巨星 ,V313,SUPER EURO STAR,----,Compton Place,Heliograph,ISG,GB,5.0,2013-07-02 00:00:00,T H So,2.0,6.0,10.0,6.0,10.0,52.0,2163650.0,C W Chang,4.0,4.0,9.0,6.0,7.0,356.0,16814650.0,7.0,7.0,26.0,28.0
2018-09-12 00:00:00,HV,2,GOOD,HING MAN HANDICAP,TURF - "C" Course,920000,Class 4,1200M,9,6.0,CLEAR CHOICE,125,1060,7,3-1/4,7 8 9,1:11.88,6.4,八太子 ,A426,CLEAR CHOICE,Tickle Torture,Rebel Raider,Callipygian,PPG,AUS,5.0,2013-08-10 00:00:00,M L Yeung,5.0,4.0,5.0,7.0,8.0,461.0,25206850.0,C S Shum,10.0,8.0,9.0,7.0,7.0,488.0,63076620.0,8.0,8.0,30.0,45.0
2018-09-12 00:00:00,HV,2,GOOD,HING MAN HANDICAP,TURF - "C" Course,920000,Class 4,1200M,10,10.0,PEARL WARM WARM,118,1112,5,3-1/2,12 12 10,1:11.90,27,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,M Chadwick,5.0,8.0,5.0,9.0,9.0,386.0,28801650.0,P O'Sullivan,9.0,9.0,9.0,8.0,8.0,452.0,43964855.0,nan,nan,30.0,43.0
2018-09-12 00:00:00,HV,2,GOOD,HING MAN HANDICAP,TURF - "C" Course,920000,Class 4,1200M,11,1.0,ALL YOU NEED,133,1171,1,4,5 6 11,1:11.99,5.5,快利 ,A006,ALL YOU NEED,Major Rich,Danerich,Metung Belle,PPG,AUS,5.0,2013-09-10 00:00:00,C Schofield,9.0,7.0,8.0,11.0,8.0,410.0,55103300.0,R Gibson,8.0,7.0,11.0,7.0,9.0,332.0,30533370.0,8.0,8.0,45.0,40.0
2018-09-12 00:00:00,HV,2,GOOD,HING MAN HANDICAP,TURF - "C" Course,920000,Class 4,1200M,12,5.0,CALIFORNIA ELITE,127,1165,8,18-3/4,1 1 12,1:14.34,62,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,nan,nan,nan,nan,nan,nan,nan,nan,M J Freedman,5.0,9.0,7.0,5.0,10.0,261.0,18641800.0,nan,nan,nan,30.0
2018-09-12 00:00:00,HV,3,GOOD,OI MAN HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,1,9.0,FAITHFUL TRINITY,114,1063,5,-,2 2 2 1,1:39.89,9.6,鵲橋飛渡 ,A247,FAITHFUL TRINITY,Skarino Gold,Wiener Walzer,Saaleland,PP,GER,4.0,2014-09-03 00:00:00,M Chadwick,5.0,8.0,5.0,9.0,9.0,386.0,28801650.0,R Gibson,8.0,7.0,11.0,7.0,9.0,332.0,30533370.0,nan,nan,30.0,40.0
2018-09-12 00:00:00,HV,3,GOOD,OI MAN HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,2,2.0,FRIENDS OF KA YING,132,1116,9,N,3 3 3 2,1:39.96,4.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,Z Purton,21.0,17.0,10.0,9.0,7.0,635.0,181824240.0,C Fownes,7.0,8.0,8.0,9.0,9.0,522.0,47634720.0,nan,nan,54.0,36.0
2018-09-12 00:00:00,HV,3,GOOD,OI MAN HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,3,6.0,NAMJONG PLUS,119,1085,6,2-1/2,8 9 8 3,1:40.30,7.7,南莊加寶 ,B048,NAMJONG PLUS,Dream Big,Zacinto,Volkara,PPG,NZ,4.0,2013-12-11 00:00:00,M L Yeung,5.0,4.0,5.0,7.0,8.0,461.0,25206850.0,Y S Tsui,8.0,9.0,8.0,8.0,8.0,523.0,44427620.0,nan,nan,30.0,40.0
2018-09-12 00:00:00,HV,3,GOOD,OI MAN HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,4,4.0,SUPER FORM,128,1153,4,2-3/4,5 5 4 4,1:40.35,7.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaT,K Teetan,9.0,9.0,12.0,10.0,10.0,588.0,70099585.0,A T Millard,12.0,8.0,10.0,10.0,8.0,291.0,47944320.0,nan,nan,45.0,46.0
2018-09-12 00:00:00,HV,3,GOOD,OI MAN HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,5,5.0,SLEEP EDUCATION,124,972,8,3-1/2,7 6 6 5,1:40.43,14,睡眠大學 ,A362,SLEEP EDUCATION,Vilakazi,Visionaire,Sweet Virginia,PP,SAF,6.0,2012-08-20 00:00:00,N Callan,6.0,8.0,9.0,8.0,11.0,423.0,36670300.0,D E Ferraris,6.0,8.0,8.0,10.0,9.0,488.0,33464060.0,nan,nan,35.0,33.0
2018-09-12 00:00:00,HV,3,GOOD,OI MAN HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,6,8.0,DYNAMIC EAGLE,116,1162,3,4-1/4,4 4 5 6,1:40.58,9.7,動力飛鷹 ,B072,DYNAMIC EAGLE,Dynamic Eagle,Guillotine,Dosh,PP,NZ,5.0,2013-03-11 00:00:00,C Schofield,9.0,7.0,8.0,11.0,8.0,410.0,55103300.0,C S Shum,10.0,8.0,9.0,7.0,7.0,488.0,63076620.0,nan,10.0,45.0,45.0
2018-09-12 00:00:00,HV,3,GOOD,OI MAN HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,7,3.0,BRAVE LEGEND,126,1159,7,4-1/2,9 8 9 7,1:40.63,8,勇敢傳說 ,A260,BRAVE LEGEND,Khar Khorum,Choisir,Uno Sayuri,PP,AUS,5.0,2013-01-10 00:00:00,C Y Ho,5.0,5.0,7.0,7.0,7.0,458.0,27797650.0,A S Cruz,9.0,9.0,9.0,13.0,9.0,583.0,139304960.0,nan,10.0,30.0,43.0
2018-09-12 00:00:00,HV,3,GOOD,OI MAN HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,8,1.0,THUNDER STOMP,123,1203,1,4-3/4,1 1 1 8,1:40.66,4.3,雷公鑿 ,V279,THUNDER STOMP,Flying Achilles,Fastnet Rock,Queen Of Troy,PP,AUS,6.0,2012-06-11 00:00:00,C Wong,9.0,8.0,9.0,9.0,6.0,145.0,14269950.0,Y S Tsui,8.0,9.0,8.0,8.0,8.0,523.0,44427620.0,nan,2.0,45.0,40.0
2018-09-12 00:00:00,HV,3,GOOD,OI MAN HANDICAP,TURF - "C" Course,1380000,Class 3,1650M,9,7.0,NITRO EXPRESS,118,1176,2,5-1/2,6 7 7 9,1:40.78,12,爪皇烈焰 ,T353,NITRO EXPRESS,Alderaanian,Nadeem,Princess Laya,PP,AUS,6.0,2011-12-08 00:00:00,D Whyte,7.0,9.0,9.0,9.0,10.0,400.0,38252500.0,D E Ferraris,6.0,8.0,8.0,10.0,9.0,488.0,33464060.0,nan,10.0,39.0,33.0
2018-09-12 00:00:00,HV,4,GOOD,HING MAN HANDICAP,TURF - "C" Course,920000,Class 4,1200M,1,4.0,AMBITIOUS HEART,126,1159,3,-,1 1 1,1:10.42,11,正本雄心 ,V303,AMBITIOUS HEART,----,Captain Sonador,Pyramisa's Lass,PPG,AUS,4.0,2013-09-13 00:00:00,A Sanna,5.0,5.0,7.0,10.0,7.0,344.0,26315150.0,D E Ferraris,6.0,8.0,8.0,10.0,9.0,488.0,33464060.0,1.0,1.0,30.0,33.0
